id|gen|sp|en|lat|lng|url|file|file-name
977229|Aegolius|acadicus|Northern Saw-whet Owl|||//xeno-canto.org/977229|https://xeno-canto.org/977229/download|XC977229-Northern-Saw-whet-Owl-2025-03-01-0904-OD.wav
918477|Aegolius|ridgwayi|Unspotted Saw-whet Owl|15.4622|-91.5126|//xeno-canto.org/918477|https://xeno-canto.org/918477/download|XC918477-1385-Unspotted-saw-whet-owl.mp3
936463|Aegolius|harrisii|Buff-fronted Owl|-18.1925|-63.6407|//xeno-canto.org/936463|https://xeno-canto.org/936463/download|XC936463-240925_7476_1.wav
524491|Athene|cunicularia|Burrowing Owl|9.2372|-75.3365|//xeno-canto.org/524491|https://xeno-canto.org/524491/download|XC524491-a365. Athene cunicularia. Corregimiento de Chochó, Sincelejo-Sucre. Dic. 07. 2019.mp3
740456|Athene|brama|Spotted Owlet|13.7355|100.641|//xeno-canto.org/740456|https://xeno-canto.org/740456/download|XC740456-Owlet, spotted.mp3
976416|Athene|noctua|Little Owl|50.0496|8.4751|//xeno-canto.org/976416|https://xeno-canto.org/976416/download|XC976416-Steinkauz_3ind_Duett_S_C_Okriftel_20.02.2024.wav
573581|Athene|superciliaris|White-browed Owl|-25.005|46.303|//xeno-canto.org/573581|https://xeno-canto.org/573581/download|XC573581-77827.mp3
974267|Athene|blewitti|Forest Owlet|21.8746|77.0456|//xeno-canto.org/974267|https://xeno-canto.org/974267/download|XC974267-FO-pupupupu-call-3.wav
827467|Athene|jacquinoti|West Solomons Owl|-5.9326|155.0205|//xeno-canto.org/827467|https://xeno-canto.org/827467/download|XC827467-221107_0045_West_Solomons_Owl.mp3
283816|Athene|granti|Guadalcanal Owl|-9.635|160.0625|//xeno-canto.org/283816|https://xeno-canto.org/283816/download|XC283816-Ninox_(jacquinoti)_granti-FL X song Chupukama Ridge 14Sept15 1.04am 1300m LS118021a.mp3
884711|Athene|malaitae|Malaita Owl|-8.8113|160.7878|//xeno-canto.org/884711|https://xeno-canto.org/884711/download|XC884711-Malaita-Owl-8Aug23-GuyDutson.wav
32359|Athene|roseoaxillaris|Makira Owl|-10.5667|161.8167|//xeno-canto.org/32359|https://xeno-canto.org/32359/download|Ninox jacquinoti roseoaxillaris Solomon Hawk-Owl Solomons FLT.mp3
957547|Surnia|ulula|Northern Hawk-Owl|69.585|18.662|//xeno-canto.org/957547|https://xeno-canto.org/957547/download|XC957547-29012023_005_HAUKUGLE-HANSMYRA-CALL-SONG-20-00-F3EM272-16bit-XC.wav
977190|Glaucidium|passerinum|Eurasian Pygmy Owl|61.866|25.8356|//xeno-canto.org/977190|https://xeno-canto.org/977190/download|XC977190-glapas_2802-1.wav
962504|Glaucidium|perlatum|Pearl-spotted Owlet|-18.6492|25.9924|//xeno-canto.org/962504|https://xeno-canto.org/962504/download|XC962504-pearl-spotted-owlet-(song)-RobinCamp,Hwange,ZIM_20240822_151858.mp3
422271|Glaucidium|tephronotum|Red-chested Owlet|6.4108|-1.203|//xeno-canto.org/422271|https://xeno-canto.org/422271/download|XC422271-Red-chested Owlet.mp3
99672|Glaucidium|sjostedti|Sjöstedt's Barred Owlet|5.0498|8.7798|//xeno-canto.org/99672|https://xeno-canto.org/99672/download|SjostedtsOwlet4.mp3
941348|Glaucidium|cuculoides|Asian Barred Owlet|12.8424|99.5907|//xeno-canto.org/941348|https://xeno-canto.org/941348/download|XC941348-Asian-Barred-Owlet6.wav
578389|Glaucidium|castanopterum|Javan Owlet|-8.370784|115.102367|//xeno-canto.org/578389|https://xeno-canto.org/578389/download|XC578389-Owlet, Javan_2019-08-02_1648_Indonesia_Bali.mp3
809673|Glaucidium|radiatum|Jungle Owlet|28.4625|81.2348|//xeno-canto.org/809673|https://xeno-canto.org/809673/download|XC809673-Owlet_Jungle2_M6MKH-620_Bardia_Harry_Chowk_Saltlick_Dawn_26thFeb23_T.mp3
534574|Glaucidium|castanotum|Chestnut-backed Owlet|6.4362|80.4073|//xeno-canto.org/534574|https://xeno-canto.org/534574/download|XC534574-chestnut 03.mp3
854440|Glaucidium|capense|African Barred Owlet|-12.2475|30.9427|//xeno-canto.org/854440|https://xeno-canto.org/854440/download|XC854440-african-barred-owlet-(song)-lavushimandaNP,ZAMBIA_20230902_080603_01.mp3
527715|Glaucidium|californicum|Northern Pygmy Owl|34.347|-117.95|//xeno-canto.org/527715|https://xeno-canto.org/527715/download|XC527715-200212_01.northern.pygmy.owl.winston.spring.lance.benner.mp3
646754|Glaucidium|gnoma|Mountain Pygmy Owl|19.6198|-97.3856|//xeno-canto.org/646754|https://xeno-canto.org/646754/download|XC646754-NOPOxc.mp3
11546|Glaucidium|hoskinsii|Baja Pygmy Owl|23.5242|-110.0267|//xeno-canto.org/11546|https://xeno-canto.org/11546/download|TMIItapeVICapePygOwl2.mp3
880126|Glaucidium|cobanense|Guatemalan Pygmy Owl|15.3715|-90.3508|//xeno-canto.org/880126|https://xeno-canto.org/880126/download|XC880126-LS_56740-Guatemalan-Pygmy-Owl-song-A.mp3
517721|Glaucidium|costaricanum|Costa Rican Pygmy Owl|9.5483|-83.8027|//xeno-canto.org/517721|https://xeno-canto.org/517721/download|XC517721-Costa Rican Pygmy Owl (song, Costa Rica, CM Savegre Valley, feb2019, 1).mp3
357509|Glaucidium|nubicola|Cloud-forest Pygmy Owl|1.1494|-78.0029|//xeno-canto.org/357509|https://xeno-canto.org/357509/download|XC357509-Cloud Forest Pygmy Owl La Planada 160217.MP3
818068|Glaucidium|jardinii|Andean Pygmy Owl|4.8597|-75.4886|//xeno-canto.org/818068|https://xeno-canto.org/818068/download|XC818068-230716-019---Andean-Pygmy-Owl---Glaucidium-jardinii.mp3
971404|Glaucidium|bolivianum|Yungas Pygmy Owl|-23.688|-64.881|//xeno-canto.org/971404|https://xeno-canto.org/971404/download|XC971404-Yungas-Pygmy-Owl-(song,-Argentina,-221214_022).mp3
686073|Glaucidium|palmarum|Colima Pygmy Owl|18.6906|-100.3324|//xeno-canto.org/686073|https://xeno-canto.org/686073/download|XC686073-G. palmarum.mp3
730170|Glaucidium|sanchezi|Tamaulipas Pygmy Owl|23.049|-99.2305|//xeno-canto.org/730170|https://xeno-canto.org/730170/download|XC730170-Glucidium sanchezi 05052022_0803.mp3
694953|Glaucidium|griseiceps|Central American Pygmy Owl|9.8222|-83.0629|//xeno-canto.org/694953|https://xeno-canto.org/694953/download|XC694953-2021-10-15-Central American Pygmy-Owl-Selva Bananito-CR-SOlmstead.mp3
722630|Glaucidium|parkeri|Subtropical Pygmy Owl|1.0886|-76.4689|//xeno-canto.org/722630|https://xeno-canto.org/722630/download|XC722630-Glaucidium parkeri-pico relampagos--17 April 2022 70233am.mp3
386862|Glaucidium|hardyi|Amazonian Pygmy Owl|-2.7747|-60.1666|//xeno-canto.org/386862|https://xeno-canto.org/386862/download|XC386862-STE-034 caburé da amazônia xc.mp3
929683|Glaucidium|minutissimum|East Brazilian Pygmy Owl|-23.6444|-45.9254|//xeno-canto.org/929683|https://xeno-canto.org/929683/download|XC929683-Caburé-miudinho-original.mp3
429765|Glaucidium|mooreorum|Pernambuco Pygmy Owl|-8.7258|-35.1776|//xeno-canto.org/429765|https://xeno-canto.org/429765/download|XC429765-Glaucidium-mooreorum-1.mp3
362289|Glaucidium|brasilianum|Ferruginous Pygmy Owl|-16.3198|-50.9076|//xeno-canto.org/362289|https://xeno-canto.org/362289/download|XC362289-G. brasilianum pppp 31-03-17.MP3
922947|Glaucidium|peruanum|Pacific Pygmy Owl|-11.7435|-76.6098|//xeno-canto.org/922947|https://xeno-canto.org/922947/download|XC922947-Peruvian-Pygmy-Owl-Huachupampa-Peru-2024-Pritam-Baruah.mp3
921252|Glaucidium|nana|Austral Pygmy Owl|-33.4934|-70.9214|//xeno-canto.org/921252|https://xeno-canto.org/921252/download|XC921252-240714_001_Tr4---Chuncho.wav
256767|Glaucidium|siju|Cuban Pygmy Owl|22.2815|-81.1946|//xeno-canto.org/256767|https://xeno-canto.org/256767/download|XC256767-Cuban Pygmy-Owl (song, Cuba, Soplillar, apr2015, 1).MP3
965158|Otus|gurneyi|Giant Scops Owl|7.0475|122.0141|//xeno-canto.org/965158|https://xeno-canto.org/965158/download|XC965158-Giant-Scops-Owl-(song,-PH,-Pasonanca-Lapaz,-240323_027).wav
621134|Otus|sagittatus|White-fronted Scops Owl|2.4343|103.8309|//xeno-canto.org/621134|https://xeno-canto.org/621134/download|XC621134-White-fronted Scops Owl_Mersing1_DLY.mp3
945868|Otus|rufescens|Reddish Scops Owl|5.3256|115.673|//xeno-canto.org/945868|https://xeno-canto.org/945868/download|XC945868-241028_2291-Reddish-Scop-Owls-20241028-4.14am-Klias-xeno.mp3
311407|Otus|thilohoffmanni|Serendib Scops Owl|6.989907|80.404582|//xeno-canto.org/311407|https://xeno-canto.org/311407/download|XC311407-LS_51275 Serendib Scops Owl song A.mp3
878157|Otus|icterorhynchus|Sandy Scops Owl|-0.3786|11.7003|//xeno-canto.org/878157|https://xeno-canto.org/878157/download|XC878157-240211-Petit-duc-à-bec-jaune@Mikongo.mp3
948325|Otus|ireneae|Sokoke Scops Owl|-3.3051|39.9075|//xeno-canto.org/948325|https://xeno-canto.org/948325/download|XC948325-LS_59656-Sokoke-Scops-Owl-song-A.mp3
771362|Otus|balli|Andaman Scops Owl|11.7975|92.7177|//xeno-canto.org/771362|https://xeno-canto.org/771362/download|XC771362-Andaman-Scops-Owl_Kalatang2_DLY.mp3
268046|Otus|alfredi|Flores Scops Owl|-8.642|120.5592|//xeno-canto.org/268046|https://xeno-canto.org/268046/download|XC268046-150802Flores Scops Owl.mp3
976810|Otus|spilocephalus|Mountain Scops Owl|24.2578|121.0066|//xeno-canto.org/976810|https://xeno-canto.org/976810/download|XC976810-25MSCOPS_1918.wav
921937|Otus|angelinae|Javan Scops Owl|-7.1914|108.2881|//xeno-canto.org/921937|https://xeno-canto.org/921937/download|XC921937-5Ed_619_0500.wav
964298|Otus|mirus|Mindanao Scops Owl|6.9814|125.2886|//xeno-canto.org/964298|https://xeno-canto.org/964298/download|XC964298-Mindanao-Scops-Owl-(song,-PH,-Santa-Cruz-Trail,-240320_018).wav
467511|Otus|longicornis|Luzon Scops Owl|14.5633|121.4968|//xeno-canto.org/467511|https://xeno-canto.org/467511/download|XC467511-190403-193138 Luzon Scops Owl EDIT.mp3
432993|Otus|mindorensis|Mindoro Scops Owl|||//xeno-canto.org/432993|https://xeno-canto.org/432993/download|XC432993-Mindoro Scops Owl 4. Edited. Low pass, high pass, noise reduction, -3db.mp3
618954|Otus|hartlaubi|Sao Tome Scops Owl|0.1502|6.5823|//xeno-canto.org/618954|https://xeno-canto.org/618954/download|XC618954-0812_170502 ST Scops Owl Mt Carmo PV.mp3
971072|Otus|madagascariensis|Torotoroka Scops Owl|-16.3091|46.813|//xeno-canto.org/971072|https://xeno-canto.org/971072/download|XC971072-Torotoroka-Scops-Owl,-song,-Ankarafantsika-NP,-Madagascar,-291124,-1859-uur.wav
759339|Otus|bikegila|Príncipe Scops-owl|||//xeno-canto.org/759339|https://xeno-canto.org/759339/download|XC759339-0723_180510-Principe-Scops-Owl-PV.mp3
979029|Otus|rutilus|Rainforest Scops Owl|-22.4794|47.7898|//xeno-canto.org/979029|https://xeno-canto.org/979029/download|XC979029-Otus-rutilus+-055_4.02.2013,Amporoforo,-19-50,3B.wav
403513|Otus|mayottensis|Mayotte Scops Owl|-12.8008|45.1645|//xeno-canto.org/403513|https://xeno-canto.org/403513/download|XC403513-MayotteScopsOwl_Mayotte_101717_song2.mp3
403474|Otus|pauliani|Karthala Scops Owl|-11.756|43.3344|//xeno-canto.org/403474|https://xeno-canto.org/403474/download|XC403474-KarthalaScopsOwl_GrandComore_101017_song2.mp3
403495|Otus|capnodes|Anjouan Scops Owl|-12.2997|44.4464|//xeno-canto.org/403495|https://xeno-canto.org/403495/download|XC403495-AnjouanScopsOwl_Anjouan_101517_song2.mp3
176735|Otus|moheliensis|Moheli Scops Owl|-12.2783|43.6549|//xeno-canto.org/176735|https://xeno-canto.org/176735/download|XC176735-Moheli Scops Owl 2.mp3
494686|Otus|pembaensis|Pemba Scops Owl|-4.9643|39.7|//xeno-canto.org/494686|https://xeno-canto.org/494686/download|XC494686-20190726-055146-BANDARIKUU-NGEZI-PEMBA-SCOPS-OWL-DUET_strong00-56-26.mp3
976461|Otus|scops|Eurasian Scops Owl|44.4088|26.1048|//xeno-canto.org/976461|https://xeno-canto.org/976461/download|XC976461-Cius-tineretului.wav
980153|Otus|cyprius|Cyprus Scops Owl|34.7406|32.7334|//xeno-canto.org/980153|https://xeno-canto.org/980153/download|XC980153-Eurasian-Scops-Owl-2025-03-12-21_42.wav
631790|Otus|brucei|Pallid Scops Owl|32.3349|53.5973|//xeno-canto.org/631790|https://xeno-canto.org/631790/download|XC631790-Pallid Scops Owl 1.mp3
981160|Otus|pamelae|Arabian Scops Owl|17.1026|54.283|//xeno-canto.org/981160|https://xeno-canto.org/981160/download|XC981160-petit_duc_arabie1_song_ayn_hamran_7_A.wav
962203|Otus|senegalensis|African Scops Owl|-20.6078|17.3464|//xeno-canto.org/962203|https://xeno-canto.org/962203/download|XC962203-African-Scops-Owl-(song,-Namibia,-Hamakari,-240826_003).wav
547110|Otus|socotranus|Socotra Scops Owl|12.4222|54.2024|//xeno-canto.org/547110|https://xeno-canto.org/547110/download|XC547110-T2S1-02 2000-02-22 Otus socotranus.mp3
941555|Otus|sunia|Oriental Scops Owl|10.821|107.2601|//xeno-canto.org/941555|https://xeno-canto.org/941555/download|XC941555-Oriental-Scops-Owl_Long-An1.wav
659630|Otus|elegans|Ryukyu Scops Owl|28.3183|129.3355|//xeno-canto.org/659630|https://xeno-canto.org/659630/download|XC659630-Ryukyu Scops Owl_Kinsakubaru_DLY.mp3
121829|Otus|magicus|Moluccan Scops Owl|-8.8037|120.6601|//xeno-canto.org/121829|https://xeno-canto.org/121829/download|XC121829-Otus_magicus_albiventris-FL Kisol, Flores 13Aug12 LS112131.mp3
155594|Otus|beccarii|Biak Scops Owl|-1.154|136.2666|//xeno-canto.org/155594|https://xeno-canto.org/155594/download|XC155594-Biak Scops-Owl (song, Biak, West Papua, aug2009, 1).MP3
823262|Otus|manadensis|Sulawesi Scops Owl|0.7784|124.4009|//xeno-canto.org/823262|https://xeno-canto.org/823262/download|XC823262-075-Scops-Owl---Sulawesi-(Otus-manadensis)-Song-JUL-1859h-1300m-GnAmbangSulawesiID_gi_4693.mp3
413923|Otus|collari|Sangihe Scops Owl|3.5126|125.5426|//xeno-canto.org/413923|https://xeno-canto.org/413923/download|XC413923-SangiheScopsOwl_Sangihe_072517_song2.mp3
823172|Otus|mantananensis|Mantanani Scops Owl|6.7092|116.3609|//xeno-canto.org/823172|https://xeno-canto.org/823172/download|XC823172-Mantanani-scops-owl.mp3
403974|Otus|insularis|Seychelles Scops Owl|-4.6521|55.4438|//xeno-canto.org/403974|https://xeno-canto.org/403974/download|XC403974-SeychellesScopsOwl_Mahe_10222017_song3.mp3
501322|Otus|umbra|Simeulue Scops Owl|2.3814|96.3509|//xeno-canto.org/501322|https://xeno-canto.org/501322/download|XC501322-Otus_umbra-FL pair song calls Simeulue 3Sept19 5.53am LS117804a.mp3
498448|Otus|mentawi|Mentawai Scops Owl|-1.1963|98.9791|//xeno-canto.org/498448|https://xeno-canto.org/498448/download|XC498448-Otus_mentawi-FL X song 2 types Siberut 24Aug19 5.15am LS117412a.mp3
576891|Otus|brookii|Rajah Scops Owl|-1.745|101.259|//xeno-canto.org/576891|https://xeno-canto.org/576891/download|XC576891-39205.mp3
369389|Otus|bakkamoena|Indian Scops Owl|10.1128448|76.70223|//xeno-canto.org/369389|https://xeno-canto.org/369389/download|XC369389-LS104688 Indian Scops Owl song A.mp3
981059|Otus|lettia|Collared Scops Owl|29.5619|119.1266|//xeno-canto.org/981059|https://xeno-canto.org/981059/download|XC981059-20250317-1855-羡山植物园-领角鸮song-hisound-dr100m3.wav
478605|Otus|semitorques|Japanese Scops Owl|26.7456|128.1779|//xeno-canto.org/478605|https://xeno-canto.org/478605/download|XC478605- 木魚鳴き動画から（安田楚洲）190603.mp3
915254|Otus|lempiji|Sunda Scops Owl|6.3266|100.9231|//xeno-canto.org/915254|https://xeno-canto.org/915254/download|XC915254-075-Scops-Owl---Sunda-(Otus-l.-lempiji)-Song-JUN-2057h-100m-SanKalaKhiriTH_gi_7049.mp3
23085|Otus|megalotis|Philippine Scops Owl|16.87889|120.84056|//xeno-canto.org/23085|https://xeno-canto.org/23085/download|Philippine_Scops-Owl.mp3
68943|Otus|nigrorum|Negros Scops Owl|10.4|123.1|//xeno-canto.org/68943|https://xeno-canto.org/68943/download|Otus_megalotis_nigrorum_Negros-28Apr10-FRL_PH_R09.0127_0-11_1_S.mp3
53972|Otus|everetti|Everett's Scops Owl|7.0175|122.0289|//xeno-canto.org/53972|https://xeno-canto.org/53972/download|Philippine_Scops-Owlz.mp3
882482|Otus|fuliginosus|Palawan Scops Owl|9.6901|118.5936|//xeno-canto.org/882482|https://xeno-canto.org/882482/download|XC882482-075-Scops-Owl---Palawan-(Otus-fuliginosus)-Song-MAR-1945h-150m-NapsanPalawanPH_gi_6243.mp3
352092|Otus|silvicola|Wallace's Scops Owl|-8.8062|120.6625|//xeno-canto.org/352092|https://xeno-canto.org/352092/download|XC352092-WallacesScopsOwlKisol1.mp3
166526|Otus|jolandae|Rinjani Scops Owl|-8.3235|116.4012|//xeno-canto.org/166526|https://xeno-canto.org/166526/download|XC166526-Otus_jolandae-FL duet+calls Above Senaru 14Nov12 4.23am 650m LS112944.mp3
113823|Otus|podarginus|Palau Owl|7.0284|134.2546|//xeno-canto.org/113823|https://xeno-canto.org/113823/download|XC113823-140109_001.MP3
856887|Ptilopsis|leucotis|Northern White-faced Owl|5.6368|10.6364|//xeno-canto.org/856887|https://xeno-canto.org/856887/download|XC856887-white-faced-owl_01.wav
962210|Ptilopsis|granti|Southern White-faced Owl|-21.7882|15.6277|//xeno-canto.org/962210|https://xeno-canto.org/962210/download|XC962210-Southern-White-faced-Owl-(song,-Namibia,-Ameib,-240808_003).wav
699020|Asio|grammicus|Jamaican Owl|18.2993|-76.8157|//xeno-canto.org/699020|https://xeno-canto.org/699020/download|XC699020-220124_0444JAOW 10m Green Castle 1700 mp3 amp.mp3
863680|Asio|clamator|Striped Owl|10.0134|-69.2424|//xeno-canto.org/863680|https://xeno-canto.org/863680/download|XC863680-Lechuza-Listada---Asio-clamator.mp3
793286|Asio|otus|Long-eared Owl|47.4746|4.4425|//xeno-canto.org/793286|https://xeno-canto.org/793286/download|XC793286-d)00h23-HMD-f+m-interaction(excel).mp3
828761|Asio|madagascariensis|Madagascar Owl|-18.8861|48.3989|//xeno-canto.org/828761|https://xeno-canto.org/828761/download|XC828761-Hibou-malgache-chant.mp3
667604|Asio|stygius|Stygian Owl|10.8973|-73.9699|//xeno-canto.org/667604|https://xeno-canto.org/667604/download|XC667604-Asio_stygius_SanPedroSierra_20210125_184417.mp3
731000|Asio|flammeus|Short-eared Owl|64.5365|17.5095|//xeno-canto.org/731000|https://xeno-canto.org/731000/download|XC731000-Jorduggla_04.mp3
181903|Asio|capensis|Marsh Owl|34.84|-6.275|//xeno-canto.org/181903|https://xeno-canto.org/181903/download|XC181903-Marsh Owl_140312_18_roep.mp3
543582|Asio|solomonensis|Fearful Owl|-5.78146|154.87547|//xeno-canto.org/543582|https://xeno-canto.org/543582/download|XC543582-Nesasio_BAR1_20191031_230400.mp3
343145|Bubo|scandiacus|Snowy Owl|62.5364|24.1849|//xeno-canto.org/343145|https://xeno-canto.org/343145/download|XC343145-486_bubsca_naarassoidin2_Suomi_Ähtäri_2012-02-27.mp3
959367|Bubo|virginianus|Great Horned Owl|45.19|-93.1479|//xeno-canto.org/959367|https://xeno-canto.org/959367/download|XC959367-GHOW(1)_6Jan2024_MN.wav
344006|Bubo|magellanicus|Lesser Horned Owl|-31.6333|-64.6973|//xeno-canto.org/344006|https://xeno-canto.org/344006/download|XC344006-BLL 221-070 al 73.mp3
980674|Bubo|bubo|Eurasian Eagle-Owl|48.9416|17.8771|//xeno-canto.org/980674|https://xeno-canto.org/980674/download|XC980674-mp_28.2.2025-Stary-Hrozenkov_IIII-vyr-05-16.mp3
409708|Bubo|bengalensis|Indian Eagle-Owl|25.135|72.6766|//xeno-canto.org/409708|https://xeno-canto.org/409708/download|XC409708-Bubo_bengalensis-FL song Siana 6.40pm 20Jan16 LS1194670a.mp3
977792|Bubo|ascalaphus|Pharaoh Eagle-Owl|26.4191|38.5392|//xeno-canto.org/977792|https://xeno-canto.org/977792/download|XC977792-PA_20250304_001800.wav
963289|Bubo|capensis|Cape Eagle-Owl|-19.7948|33.0082|//xeno-canto.org/963289|https://xeno-canto.org/963289/download|XC963289-cape-eagle-owl-(call)-ChimanimaniNP,ZIMBABWE_20240927_201547.mp3
718897|Bubo|cinerascens|Greyish Eagle-Owl|9.6467|-1.7606|//xeno-canto.org/718897|https://xeno-canto.org/718897/download|XC718897-LS_59823 Greyish Eagle Owl duet song A Senegal Thicknee.mp3
745546|Bubo|africanus|Spotted Eagle-Owl|-12.45|31.289|//xeno-canto.org/745546|https://xeno-canto.org/745546/download|XC745546-Spotted eagle-owl (song) 20211107,Mutinondo,ZAMBIA_PB.mp3
781883|Bubo|poensis|Fraser's Eagle-Owl|7.6725|-10.9793|//xeno-canto.org/781883|https://xeno-canto.org/781883/download|XC781883-Sandy-Scops-Owl,-call,-Gola-Rainforest-NP,-Sierra-Leone,-040223,-0332-uur.wav
761858|Bubo|vosseleri|Usambara Eagle-Owl|-5.101|38.6295|//xeno-canto.org/761858|https://xeno-canto.org/761858/download|XC761858-Usambara-eagle-owl1120_edit-audition.mp3
959036|Bubo|lacteus|Verreaux's Eagle-Owl|-16.5672|35.0722|//xeno-canto.org/959036|https://xeno-canto.org/959036/download|XC959036-240306_1563-Verroux.mp3
937585|Bubo|sumatranus|Barred Eagle-Owl|4.9702|117.8124|//xeno-canto.org/937585|https://xeno-canto.org/937585/download|XC937585-Barred-Eagle-Owl,-song,-Danum-Valley,-Malaysia,-210824,-2055-uur.wav
201045|Bubo|nipalensis|Spot-bellied Eagle-Owl|26.5728|93.4128|//xeno-canto.org/201045|https://xeno-canto.org/201045/download|XC201045-Bubo_nipalensis-FL X song nr Kaziranga 21Apr13 3.46am LS114333a.mp3
472592|Bubo|coromandus|Dusky Eagle-Owl|27.1593|77.5232|//xeno-canto.org/472592|https://xeno-canto.org/472592/download|XC472592-LS101470 Dusky Eagle Owl song B.mp3
400362|Bubo|leucostictus|Akun Eagle-Owl|5.2784|-1.6382|//xeno-canto.org/400362|https://xeno-canto.org/400362/download|XC400362-Akun Eagle Owl-spel-Nsuta Forest-(2017-11-06 18.51)-LS142565.mp3
